concept_id,concept_code,concept_name,codeset
36715803,721569001,Primary adenocarcinoma of uterine ligament,cancer_dx
37018666,9.9121E+13,Primary adenocarcinoma of vagina,cancer_dx
37018648,9.1131E+13,Primary adenocarcinoma of vulva,cancer_dx
36715800,721562005,Primary adenocarcinoma overlapping lesion of retroperitoneum peritoneum and omentum,cancer_dx
45768985,707539005,Primary adenoid cystic carcinoma of hypopharynx,cancer_dx
45768928,707466008,Primary adenoid cystic carcinoma of lung,cancer_dx
37018571,7.391E+12,Primary adenoid cystic carcinoma of nasopharynx,cancer_dx
45768944,707484005,Primary adenoid squamous cell carcinoma of hypopharynx,cancer_dx
45768896,707425008,Primary adenoid squamous cell carcinoma of larynx,cancer_dx
37016125,1.07791E+14,Primary adenosquamous carcinoma of endometrium,cancer_dx
45768945,707485006,Primary adenosquamous carcinoma of hypopharynx,cancer_dx
45768881,707405009,Primary adenosquamous carcinoma of lung,cancer_dx
45769024,707583001,Primary adenosquamous carcinoma of oropharynx,cancer_dx
45768869,707393007,Primary adenosquamous carcinoma of trachea,cancer_dx
45771018,707424007,Primary adenosquamous cell carcinoma of larynx,cancer_dx
36715782,721540005,Primary adnexal carcinoma of skin,cancer_dx
36676672,773624006,Primary ameloblastic carcinoma,cancer_dx
36717175,721576006,Primary angiosarcoma of breast,cancer_dx
36715808,721575005,Primary angiosarcoma of heart,cancer_dx
45768873,707397008,Primary basal cell adenocarcinoma of oropharynx,cancer_dx
36712712,1.0791E+15,Primary basal cell carcinoma of left ear,cancer_dx
36712713,1.07911E+15,Primary basal cell carcinoma of left eyelid,cancer_dx
36717018,1.07913E+15,Primary basal cell carcinoma of left lower limb,cancer_dx
36712711,1.07909E+15,Primary basal cell carcinoma of left upper limb,cancer_dx
36712714,1.07916E+15,Primary basal cell carcinoma of right ear,cancer_dx
36712715,1.07917E+15,Primary basal cell carcinoma of right eyelid,cancer_dx
36712716,1.07919E+15,Primary basal cell carcinoma of right lower limb,cancer_dx
36717259,1.07915E+15,Primary basal cell carcinoma of right upper limb,cancer_dx
45768946,707486007,Primary basaloid carcinoma of hypopharynx,cancer_dx
45768895,707423001,Primary basaloid carcinoma of larynx,cancer_dx
45769021,707580003,Primary basaloid carcinoma of oropharynx,cancer_dx
45772941,707481002,Primary basaloid squamous cell carcinoma of hypopharynx,cancer_dx
45769089,707662004,Primary basaloid squamous cell carcinoma of larynx,cancer_dx
45768919,707454002,Primary basaloid squamous cell carcinoma of lung,cancer_dx
45772951,707579001,Primary basaloid squamous cell carcinoma of oropharynx,cancer_dx
45772932,707390005,Primary basaloid squamous cell carcinoma of trachea,cancer_dx
35624275,766935007,Primary bone lymphoma,cancer_dx
45769028,707587000,Primary carcinoma ex pleomorphic adenoma of oropharynx,cancer_dx
45771013,707345001,Primary carcinoma of accessory sinus,cancer_dx
45768831,707346000,Primary carcinoma of ethmoidal sinus,cancer_dx
45768833,707349007,Primary carcinoma of frontal sinus,cancer_dx
4094864,187769009,Primary carcinoma of liver,cancer_dx
45768832,707347009,Primary carcinoma of maxillary sinus,cancer_dx
45772927,707348004,Primary carcinoma of sphenoidal sinus,cancer_dx
45769035,707596000,Primary carcinosarcoma of lung,cancer_dx
36715927,721716004,Primary cholangiocarcinoma of intrahepatic biliary tract,cancer_dx
42539037,735678002,Primary chondrosarcoma of articular cartilage,cancer_dx
37109898,723844004,Primary chondrosarcoma of articular cartilage of limb,cancer_dx
37109899,723845003,Primary chondrosarcoma of articular cartilage of pelvis,cancer_dx
37109900,723847006,Primary chondrosarcoma of articular cartilage of rib,cancer_dx
42539556,735679005,Primary chondrosarcoma of bone,cancer_dx
37109897,723843005,Primary chondrosarcoma of bone of limb,cancer_dx
37018647,9.1081E+13,Primary chondrosarcoma of bone of lower limb,cancer_dx
37018646,9.1061E+13,Primary chondrosarcoma of bone of pelvis,cancer_dx
37119229,723846002,Primary chondrosarcoma of bone of rib,cancer_dx
37018644,9.1031E+13,Primary chondrosarcoma of bone of upper limb,cancer_dx
46272955,711414003,Primary clear cell adenocarcinoma of lung,cancer_dx
45768877,707401000,Primary clear cell adenocarcinoma of oropharynx,cancer_dx
45768933,707471001,Primary clear cell adenocarcinoma of trachea,cancer_dx
3655683,866176003,Primary clear cell peritoneal carcinoma,cancer_dx
45768918,707453008,Primary clear cell squamous cell carcinoma of lung,cancer_dx
45768866,707389001,Primary clear cell squamous cell carcinoma of trachea,cancer_dx
36715921,721709000,Primary cloacogenic carcinoma of anal canal,cancer_dx
4301669,404145009,Primary cutaneous anaplastic large cell B-cell lymphoma,cancer_dx
36676804,773995001,Primary cutaneous anaplastic large cell lymphoma,cancer_dx
4294435,402881008,Primary cutaneous B-cell lymphoma,cancer_dx
4029188,128875000,Primary cutaneous CD30+ large T-cell lymphoma,cancer_dx
35622904,765136002,Primary cutaneous CD8 positive aggressive epidermotropic cytotoxic T-cell lymphoma,cancer_dx
4297358,404144008,Primary cutaneous diffuse large cell B-cell lymphoma,cancer_dx
42539527,735332000,Primary cutaneous diffuse large cell B-cell lymphoma of lower extremity,cancer_dx
4301668,404143002,Primary cutaneous follicular center B-cell lymphoma,cancer_dx
37116745,733627006,Primary cutaneous gamma-delta-positive T-cell lymphoma,cancer_dx
4297357,404141000,Primary cutaneous immunocytoma,cancer_dx
4294434,402880009,Primary cutaneous large T-cell lymphoma,cancer_dx
4266193,400001003,Primary cutaneous lymphoma,cancer_dx
4297356,404140004,Primary cutaneous marginal zone B-cell lymphoma,cancer_dx
4300702,404142007,Primary cutaneous plasmacytoma,cancer_dx
4266805,400122007,Primary cutaneous T-cell lymphoma,cancer_dx
45771025,707589002,Primary cystadenocarcinoma of oropharynx,cancer_dx
36676291,772992009,Primary differentiated carcinoma of thyroid gland,cancer_dx
37017270,713516007,Primary effusion lymphoma,cancer_dx
37018062,714463003,Primary effusion lymphoma co-occurrent with infection caused by Human herpesvirus 8,cancer_dx
36717487,721602000,Primary embryonal carcinoma of testis,cancer_dx
42538693,762458004,Primary endometrioid carcinoma of endometrium of body of uterus,cancer_dx
45769029,707588005,Primary epithelial-myoepithelial carcinoma of oropharynx,cancer_dx
37109906,723854000,Primary Ewing sarcoma of articular cartilage of limb,cancer_dx
37109907,723855004,Primary Ewing sarcoma of articular cartilage of pelvis,cancer_dx
37109908,723856003,Primary Ewing sarcoma of articular cartilage of rib,cancer_dx
37109905,723853006,Primary Ewing sarcoma of bone of limb,cancer_dx
37118986,723887001,Primary Ewing sarcoma of bone of rib,cancer_dx
764936,8.7131E+13,Primary extramedullary malignant tumor of spinal cord,cancer_dx
45768879,707403002,Primary fetal adenocarcinoma of lung,cancer_dx
37110404,724650000,Primary follicular dendritic cell sarcoma,cancer_dx
42536762,735757008,Primary ganglioneuroblastoma of brain,cancer_dx
45768947,707487003,Primary giant cell carcinoma of hypopharynx,cancer_dx
45769087,707660007,Primary giant cell carcinoma of larynx,cancer_dx
45768868,707392002,Primary giant cell carcinoma of trachea,cancer_dx
36716438,722445001,Primary giant cell sarcoma of peritoneum,cancer_dx
36716437,722444002,Primary giant cell sarcoma of retroperitoneum,cancer_dx
36717624,6.84911E+14,Primary glioblastoma multiforme of frontal lobe,cancer_dx
37399544,716652006,Primary hepatic neuroendocrine carcinoma,cancer_dx
36716618,722685004,Primary high grade serous adenocarcinoma of ovary,cancer_dx
45769032,707592003,Primary infiltrating duct carcinoma of oropharynx,cancer_dx
4227209,420788006,Primary intraocular non-Hodgkin malignant lymphoma,cancer_dx
37016439,4.5221E+13,Primary invasive malignant neoplasm of female breast,cancer_dx
36716497,722524005,Primary invasive pleomorphic lobular carcinoma of breast,cancer_dx
36716489,722514002,Primary leiomyosarcoma of peritoneum,cancer_dx
36717566,722513008,Primary leiomyosarcoma of retroperitoneum,cancer_dx
36715810,721578007,Primary liposarcoma of male genital organ,cancer_dx
36716491,722516000,Primary liposarcoma of peritoneum,cancer_dx
36716490,722515001,Primary liposarcoma of retroperitoneum,cancer_dx
36715809,721577002,Primary liposarcoma of soft tissue of limb,cancer_dx
36717228,722684000,Primary low grade serous adenocarcinoma of ovary,cancer_dx
45768950,707491008,Primary lymphoepithelial carcinoma of hypopharynx,cancer_dx
45772928,707360003,Primary lymphoepithelial carcinoma of larynx,cancer_dx
45769025,707584007,Primary lymphoepithelial carcinoma of oropharynx,cancer_dx
45768952,707493006,Primary lymphoepithelial carcinoma of trachea,cancer_dx
35622133,763477007,Primary lymphoma of conjunctiva,cancer_dx
37016196,1.47101E+14,Primary malignant astrocytoma of central nervous system,cancer_dx
37016124,1.07771E+14,Primary malignant clear cell neoplasm of endometrium,cancer_dx
37110334,724554001,Primary malignant epithelial neoplasm of endocrine gland,cancer_dx
45769098,707674000,Primary malignant epithelial neoplasm of trachea,cancer_dx
764935,8.7101E+13,Primary malignant glioma of brain,cancer_dx
37018660,9.6291E+13,Primary malignant inflammatory neoplasm of female breast,cancer_dx
36716512,722543005,Primary malignant melanoma of anal canal,cancer_dx
36716975,723281005,Primary malignant melanoma of anus,cancer_dx
36716605,722665003,Primary malignant melanoma of cornea,cancer_dx
36717174,721563000,Primary malignant melanoma of vagina,cancer_dx
36716634,722718001,Primary malignant meningioma,cancer_dx
36715865,721643000,Primary malignant mesenchymal neoplasm of stomach,cancer_dx
37016123,1.07751E+14,Primary malignant mixed Mullerian neoplasm of endometrium,cancer_dx
439392,372087000,Primary malignant neoplasm,cancer_dx
36684472,1.48911E+14,Primary malignant neoplasm of abdomen,cancer_dx
193971,371962007,Primary malignant neoplasm of abdominal esophagus,cancer_dx
4244491,93657007,Primary malignant neoplasm of abducens nerve,cancer_dx
4247716,93658002,Primary malignant neoplasm of accessory nerve,cancer_dx
259748,93659005,Primary malignant neoplasm of accessory sinus,cancer_dx
4246013,93660000,Primary malignant neoplasm of acoustic nerve,cancer_dx
4246014,93661001,Primary malignant neoplasm of acromion,cancer_dx
4246793,93662008,Primary malignant neoplasm of adenoid,cancer_dx
4246794,93663003,Primary malignant neoplasm of adnexa of skin,cancer_dx
4162115,371963002,Primary malignant neoplasm of adrenal cortex,cancer_dx
198104,93665005,Primary malignant neoplasm of adrenal gland,cancer_dx
4162859,371966005,Primary malignant neoplasm of adrenal medulla,cancer_dx
4246015,93667002,Primary malignant neoplasm of alveolar ridge mucosa,cancer_dx
441225,371967001,Primary malignant neoplasm of ampulla of Vater,cancer_dx
436348,93669004,Primary malignant neoplasm of anal canal,cancer_dx
436643,93670003,Primary malignant neoplasm of anterior aspect of epiglottis,cancer_dx
432844,93671004,Primary malignant neoplasm of anterior mediastinum,cancer_dx
438982,93672006,Primary malignant neoplasm of anterior portion of floor of mouth,cancer_dx
436042,371968006,Primary malignant neoplasm of anterior two-thirds of tongue,cancer_dx
438080,93674007,Primary malignant neoplasm of anterior wall of nasopharynx,cancer_dx
40649300,93675008,Primary malignant neoplasm of anterior wall of urinary bladder,cancer_dx
80045,93676009,Primary malignant neoplasm of anus,cancer_dx
25757,93677000,Primary malignant neoplasm of aortic body,cancer_dx
4162117,371969003,Primary malignant neoplasm of apex of urinary bladder,cancer_dx
433143,93679002,Primary malignant neoplasm of appendix,cancer_dx
433148,93680004,Primary malignant neoplasm of areola of female breast,cancer_dx
436050,93681000,Primary malignant neoplasm of areola of male breast,cancer_dx
444203,128466006,Primary malignant neoplasm of articular cartilage,cancer_dx
4247719,93683002,Primary malignant neoplasm of ascending colon,cancer_dx
4246016,93684008,Primary malignant neoplasm of axilla,cancer_dx
441513,372092003,Primary malignant neoplasm of axillary tail of breast,cancer_dx
36684817,3.53421E+14,Primary malignant neoplasm of axillary tail of left female breast,cancer_dx
36684820,3.53501E+14,Primary malignant neoplasm of axillary tail of right female breast,cancer_dx
4246017,93686005,Primary malignant neoplasm of back,cancer_dx
256633,93687001,Primary malignant neoplasm of base of tongue,cancer_dx
36712934,1.56358E+16,Primary malignant neoplasm of bilateral female breasts,cancer_dx
194589,371970002,Primary malignant neoplasm of biliary tract,cancer_dx
196360,93689003,Primary malignant neoplasm of bladder,cancer_dx
4246801,93714009,Primary malignant neoplasm of blood vessel,cancer_dx
4247720,93690007,Primary malignant neoplasm of blood vessel of abdomen,cancer_dx
4246018,93692004,Primary malignant neoplasm of blood vessel of axilla,cancer_dx
4247227,93693009,Primary malignant neoplasm of blood vessel of buttock,cancer_dx
4246019,93694003,Primary malignant neoplasm of blood vessel of face,cancer_dx
4246796,93695002,Primary malignant neoplasm of blood vessel of finger,cancer_dx
4246020,93696001,Primary malignant neoplasm of blood vessel of foot,cancer_dx
4246797,93697005,Primary malignant neoplasm of blood vessel of forearm,cancer_dx
4246021,93698000,Primary malignant neoplasm of blood vessel of hand,cancer_dx
4246798,93699008,Primary malignant neoplasm of blood vessel of head,cancer_dx
4246022,93700009,Primary malignant neoplasm of blood vessel of hip,cancer_dx
4246023,93701008,Primary malignant neoplasm of blood vessel of inguinal region,cancer_dx
4220184,400074007,Primary malignant neoplasm of blood vessel of lower leg,cancer_dx
4247228,93703006,Primary malignant neoplasm of blood vessel of lower limb,cancer_dx
4247723,93704000,Primary malignant neoplasm of blood vessel of neck,cancer_dx
4246799,93705004,Primary malignant neoplasm of blood vessel of pelvis,cancer_dx
4247229,93706003,Primary malignant neoplasm of blood vessel of perineum,cancer_dx
4247724,93707007,Primary malignant neoplasm of blood vessel of popliteal space,cancer_dx
4247230,93708002,Primary malignant neoplasm of blood vessel of shoulder,cancer_dx
4246024,93709005,Primary malignant neoplasm of blood vessel of thigh,cancer_dx
4247725,93710000,Primary malignant neoplasm of blood vessel of thorax,cancer_dx
4246800,93711001,Primary malignant neoplasm of blood vessel of toe,cancer_dx
4247232,93712008,Primary malignant neoplasm of blood vessel of trunk,cancer_dx
4221964,399884001,Primary malignant neoplasm of blood vessel of upper arm,cancer_dx
4247233,93713003,Primary malignant neoplasm of blood vessel of upper limb,cancer_dx
434293,93715005,Primary malignant neoplasm of body of pancreas,cancer_dx
79749,93716006,Primary malignant neoplasm of body of penis,cancer_dx
193422,93717002,Primary malignant neoplasm of body of stomach,cancer_dx
4162860,371971003,Primary malignant neoplasm of body of uterus,cancer_dx
76914,93725000,Primary malignant neoplasm of bone,cancer_dx
4247726,93720005,Primary malignant neoplasm of bone marrow,cancer_dx
4246025,93721009,Primary malignant neoplasm of bone of face,cancer_dx
35619980,3.54651E+14,Primary malignant neoplasm of bone of left lower limb,cancer_dx
35619970,3.54641E+14,Primary malignant neoplasm of bone of left upper limb,cancer_dx
4246026,93722002,Primary malignant neoplasm of bone of lower limb,cancer_dx
35619990,3.54681E+14,Primary malignant neoplasm of bone of right lower limb,cancer_dx
35619986,3.54671E+14,Primary malignant neoplasm of bone of right upper limb,cancer_dx
4246802,93723007,Primary malignant neoplasm of bone of skull,cancer_dx
4246803,93724001,Primary malignant neoplasm of bone of upper limb,cancer_dx
4156114,371975007,Primary malignant neoplasm of border of tongue,cancer_dx
36712933,1.56357E+16,Primary malignant neoplasm of both ovaries,cancer_dx
380055,93727008,Primary malignant neoplasm of brain,cancer_dx
441806,93726004,Primary malignant neoplasm of brain stem,cancer_dx
4003674,109834009,Primary malignant neoplasm of branchial cleft,cancer_dx
4162253,372137005,Primary malignant neoplasm of breast,cancer_dx
4187851,373090000,Primary malignant neoplasm of breast lower inner quadrant,cancer_dx
4188545,373091001,Primary malignant neoplasm of breast lower outer quadrant,cancer_dx
4158563,373089009,Primary malignant neoplasm of breast upper inner quadrant,cancer_dx
4187850,373088001,Primary malignant neoplasm of breast upper outer quadrant,cancer_dx
3662037,1.0829E+15,Primary malignant neoplasm of breast with axillary lymph node invasion,cancer_dx
432264,93728003,Primary malignant neoplasm of broad ligament,cancer_dx
442139,93734005,Primary malignant neoplasm of bronchus,cancer_dx
433973,93729006,Primary malignant neoplasm of bronchus of left lower lobe,cancer_dx
4246027,93730001,Primary malignant neoplasm of bronchus of left upper lobe,cancer_dx
4247727,93731002,Primary malignant neoplasm of bronchus of right lower lobe,cancer_dx
4246804,93732009,Primary malignant neoplasm of bronchus of right middle lobe,cancer_dx
4246805,93733004,Primary malignant neoplasm of bronchus of right upper lobe,cancer_dx
134579,371976008,Primary malignant neoplasm of buccal mucosa,cancer_dx
4247236,93737003,Primary malignant neoplasm of calcaneus,cancer_dx
432838,93738008,Primary malignant neoplasm of cardia of stomach,cancer_dx
4247821,93739000,Primary malignant neoplasm of carina,cancer_dx
27235,93740003,Primary malignant neoplasm of carotid body,cancer_dx
4246807,93741004,Primary malignant neoplasm of carpal bone,cancer_dx
4246028,93742006,Primary malignant neoplasm of cartilage of nose,cancer_dx
4246029,93743001,Primary malignant neoplasm of cauda equina,cancer_dx
432837,371977004,Primary malignant neoplasm of cecum,cancer_dx
4247822,93744007,Primary malignant neoplasm of central nervous system,cancer_dx
432845,93745008,Primary malignant neoplasm of central portion of female breast,cancer_dx
36684819,3.53441E+14,Primary malignant neoplasm of central portion of female left breast,cancer_dx
36684821,3.53521E+14,Primary malignant neoplasm of central portion of female right breast,cancer_dx
433149,93746009,Primary malignant neoplasm of cerebellum,cancer_dx
436926,93747000,Primary malignant neoplasm of cerebral meninges,cancer_dx
432848,93748005,Primary malignant neoplasm of cerebral ventricle,cancer_dx
380661,93749002,Primary malignant neoplasm of cerebrum,cancer_dx
441224,371978009,Primary malignant neoplasm of cervical esophagus,cancer_dx
4246030,93751003,Primary malignant neoplasm of cervical vertebral column,cancer_dx
4246031,93753000,Primary malignant neoplasm of cheek,cancer_dx
4246032,93754006,Primary malignant neoplasm of chest wall,cancer_dx
378696,93755007,Primary malignant neoplasm of choroid,cancer_dx
4246808,93756008,Primary malignant neoplasm of ciliary body (primary),cancer_dx
4247823,93757004,Primary malignant neoplasm of clavicle,cancer_dx
197225,371980003,Primary malignant neoplasm of clitoris,cancer_dx
4003675,109840002,Primary malignant neoplasm of cloacogenic zone,cancer_dx
4246809,93759001,Primary malignant neoplasm of coccygeal body,cancer_dx
4246033,93760006,Primary malignant neoplasm of coccyx,cancer_dx
197500,93761005,Primary malignant neoplasm of colon,cancer_dx
255192,371981004,Primary malignant neoplasm of commissure of lip,cancer_dx
4246034,93763008,Primary malignant neoplasm of common bile duct,cancer_dx
373151,93764002,Primary malignant neoplasm of conjunctiva (primary),cancer_dx
375490,93766000,Primary malignant neoplasm of cornea (primary),cancer_dx
433975,93767009,Primary malignant neoplasm of cranial nerve,cancer_dx
442134,93768004,Primary malignant neoplasm of craniopharyngeal duct,cancer_dx
4246035,93769007,Primary malignant neoplasm of cuboid,cancer_dx
4247824,93770008,Primary malignant neoplasm of cystic duct,cancer_dx
4003028,109876001,Primary malignant neoplasm of descended testis,cancer_dx
441800,93771007,Primary malignant neoplasm of descending colon,cancer_dx
4247825,93772000,Primary malignant neoplasm of diaphragm,cancer_dx
40492416,447416008,Primary malignant neoplasm of distal bile duct,cancer_dx
42709931,449803009,Primary malignant neoplasm of dome of urinary bladder,cancer_dx
434587,93773005,Primary malignant neoplasm of dorsal surface of tongue,cancer_dx
435752,93775003,Primary malignant neoplasm of duodenum,cancer_dx
4216273,415177008,"Primary malignant neoplasm of ear, nose AND/OR throat",cancer_dx
4246036,93776002,Primary malignant neoplasm of ectopic female breast tissue,cancer_dx
4246810,93777006,Primary malignant neoplasm of ectopic male breast tissue,cancer_dx
4247237,93778001,Primary malignant neoplasm of endocardium,cancer_dx
441805,93779009,Primary malignant neoplasm of endocervix,cancer_dx
133420,371983001,Primary malignant neoplasm of endocrine gland,cancer_dx
4247238,93781006,Primary malignant neoplasm of endometrium,cancer_dx
4247826,93782004,Primary malignant neoplasm of epicardium,cancer_dx
80340,93783009,Primary malignant neoplasm of epididymis,cancer_dx
4246922,93784003,Primary malignant neoplasm of epiglottis,cancer_dx
36716505,722533007,Primary malignant neoplasm of esophagogastric junction,cancer_dx
26638,371984007,Primary malignant neoplasm of esophagus,cancer_dx
140046,93787005,Primary malignant neoplasm of ethmoidal sinus,cancer_dx
4247239,93786001,Primary malignant neoplasm of ethmoid bone,cancer_dx
4246037,93788000,Primary malignant neoplasm of eustachian tube,cancer_dx
436358,93789008,Primary malignant neoplasm of exocervix,cancer_dx
762368,3.3581E+13,Primary malignant neoplasm of extradural spinal cord,cancer_dx
40486896,446189008,Primary malignant neoplasm of extrahepatic bile duct,cancer_dx
374874,371986009,Primary malignant neoplasm of eye,cancer_dx
442132,93792007,Primary malignant neoplasm of face,cancer_dx
4246923,93793002,Primary malignant neoplasm of facial nerve,cancer_dx
201801,371987000,Primary malignant neoplasm of fallopian tube,cancer_dx
4155169,371988005,Primary malignant neoplasm of false vocal cord,cancer_dx
137809,93796005,Primary malignant neoplasm of female breast,cancer_dx
201238,93797001,Primary malignant neoplasm of female genital organ,cancer_dx
36684818,3.53431E+14,Primary malignant neoplasm of female left breast,cancer_dx
765123,3.53511E+14,Primary malignant neoplasm of female right breast,cancer_dx
4246039,93798006,Primary malignant neoplasm of femur,cancer_dx
4246924,93799003,Primary malignant neoplasm of fibula,cancer_dx
4311474,93800004,Primary malignant neoplasm of first cuneiform bone of foot,cancer_dx
4247241,93801000,Primary malignant neoplasm of flank,cancer_dx
135750,93802007,Primary malignant neoplasm of floor of mouth,cancer_dx
4247828,93803002,Primary malignant neoplasm of foot,cancer_dx
4246040,93804008,Primary malignant neoplasm of forearm,cancer_dx
4311475,93806005,Primary malignant neoplasm of frontal bone,cancer_dx
441233,93807001,Primary malignant neoplasm of frontal lobe,cancer_dx
132258,93808006,Primary malignant neoplasm of frontal sinus,cancer_dx
435751,93809003,Primary malignant neoplasm of fundus of stomach,cancer_dx
4003683,109882003,Primary malignant neoplasm of fundus uteri,cancer_dx
197806,372139008,Primary malignant neoplasm of gallbladder,cancer_dx
4179720,363745004,Primary malignant neoplasm of gastrointestinal tract,cancer_dx
4311476,93812000,Primary malignant neoplasm of gingival mucosa,cancer_dx
438370,371989002,Primary malignant neoplasm of glans penis,cancer_dx
4247242,93814004,Primary malignant neoplasm of glomus jugulare,cancer_dx
4246042,93815003,Primary malignant neoplasm of glossopharyngeal nerve,cancer_dx
260336,93816002,Primary malignant neoplasm of glottis,cancer_dx
437224,93818001,Primary malignant neoplasm of greater curvature of stomach,cancer_dx
4311477,93817006,Primary malignant neoplasm of great vessels,cancer_dx
140950,371990006,Primary malignant neoplasm of gum,cancer_dx
4311478,93820003,Primary malignant neoplasm of hamate bone,cancer_dx
4246120,93821004,Primary malignant neoplasm of hand,cancer_dx
438694,371991005,Primary malignant neoplasm of hard palate,cancer_dx
442131,93824007,Primary malignant neoplasm of head,cancer_dx
440649,372119009,Primary malignant neoplasm of head of pancreas,cancer_dx
316644,93825008,Primary malignant neoplasm of heart,cancer_dx
438979,93826009,Primary malignant neoplasm of hepatic flexure of colon,cancer_dx
4246121,93827000,Primary malignant neoplasm of hilus of lung,cancer_dx
4247829,93828005,Primary malignant neoplasm of hypoglossal nerve,cancer_dx
434577,93829002,Primary malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold,cancer_dx
4311479,93830007,Primary malignant neoplasm of hypopharyngeal aspect of interarytenoid fold,cancer_dx
439746,93831006,Primary malignant neoplasm of hypopharynx,cancer_dx
764981,9.8981E+13,Primary malignant neoplasm of ileocecal valve,cancer_dx
4311480,93832004,Primary malignant neoplasm of ileum,cancer_dx
4246122,93833009,Primary malignant neoplasm of ilium,cancer_dx
435485,109357005,Primary malignant neoplasm of ill-defined site,cancer_dx
4033890,109359008,Primary malignant neoplasm of independent multiple sites,cancer_dx
4311481,93834003,Primary malignant neoplasm of inguinal region,cancer_dx
132832,93835002,Primary malignant neoplasm of inner aspect of lip,cancer_dx
137219,93836001,Primary malignant neoplasm of inner aspect of lower lip,cancer_dx
138351,93837005,Primary malignant neoplasm of inner aspect of upper lip,cancer_dx
195482,371992003,Primary malignant neoplasm of intestinal tract,cancer_dx
197804,93839008,Primary malignant neoplasm of intra-abdominal organs,cancer_dx
40490929,447109003,Primary malignant neoplasm of intrahepatic bile duct,cancer_dx
4247331,93841009,Primary malignant neoplasm of intrathoracic organs,cancer_dx
4247332,93842002,Primary malignant neoplasm of ischium,cancer_dx
25486,93843007,Primary malignant neoplasm of islets of Langerhans,cancer_dx
192847,93844001,Primary malignant neoplasm of isthmus of uterus,cancer_dx
4246124,93845000,Primary malignant neoplasm of jaw,cancer_dx
436913,93846004,Primary malignant neoplasm of jejunum,cancer_dx
440036,93848003,Primary malignant neoplasm of junctional zone of tongue,cancer_dx
198985,93849006,Primary malignant neoplasm of kidney,cancer_dx
437501,93850006,Primary malignant neoplasm of labia majora,cancer_dx
441802,93851005,Primary malignant neoplasm of labia minora,cancer_dx
36715789,721548003,Primary malignant neoplasm of lacrimal apparatus,cancer_dx
42539581,735918005,Primary malignant neoplasm of lacrimal caruncle,cancer_dx
4313056,423195009,Primary malignant neoplasm of lacrimal drainage system,cancer_dx
372567,371993008,Primary malignant neoplasm of lacrimal gland,cancer_dx
4312004,423005002,Primary malignant neoplasm of lacrimal gland duct,cancer_dx
4246125,93854002,Primary malignant neoplasm of large intestine,cancer_dx
4155170,371994002,Primary malignant neoplasm of laryngeal aspect of aryepiglottic fold,cancer_dx
436352,109370001,Primary malignant neoplasm of laryngeal cartilage,cancer_dx
4247830,93857009,Primary malignant neoplasm of laryngeal commissure,cancer_dx
4247831,93858004,Primary malignant neoplasm of laryngeal surface of epiglottis,cancer_dx
26052,371995001,Primary malignant neoplasm of larynx,cancer_dx
440344,93860002,Primary malignant neoplasm of lateral portion of floor of mouth,cancer_dx
438692,93861003,Primary malignant neoplasm of lateral wall of nasopharynx,cancer_dx
440345,93862005,Primary malignant neoplasm of lateral wall of oropharynx,cancer_dx
40650072,93863000,Primary malignant neoplasm of lateral wall of urinary bladder,cancer_dx
37208026,3.50921E+14,Primary malignant neoplasm of left adrenal gland,cancer_dx
4289388,369513003,Primary malignant neoplasm of left fallopian tube,cancer_dx
37109302,3.54351E+14,Primary malignant neoplasm of left kidney,cancer_dx
762426,3.54701E+14,Primary malignant neoplasm of left lung,cancer_dx
37208047,3.54491E+14,Primary malignant neoplasm of left male breast,cancer_dx
4289681,369522002,Primary malignant neoplasm of left ovary,cancer_dx
4246126,93865007,Primary malignant neoplasm of left upper lobe of lung,cancer_dx
434292,93867004,Primary malignant neoplasm of lesser curvature of stomach,cancer_dx
434289,93868009,Primary malignant neoplasm of lingual tonsil,cancer_dx
4155171,371996000,Primary malignant neoplasm of lip,cancer_dx
201519,95214007,Primary malignant neoplasm of liver,cancer_dx
436640,93871001,Primary malignant neoplasm of long bone of lower limb,cancer_dx
4246128,93872008,Primary malignant neoplasm of long bone of upper limb,cancer_dx
440335,371997009,Primary malignant neoplasm of lower gum,cancer_dx
432263,93874009,Primary malignant neoplasm of lower inner quadrant of female breast,cancer_dx
42709763,449635006,Primary malignant neoplasm of lower leg,cancer_dx
201518,93875005,Primary malignant neoplasm of lower limb,cancer_dx
4157454,372110008,"Primary malignant neoplasm of lower lobe, bronchus or lung",cancer_dx
4247832,93864006,Primary malignant neoplasm of lower lobe of left lung,cancer_dx
441515,93876006,Primary malignant neoplasm of lower outer quadrant of female breast,cancer_dx
193138,371998004,Primary malignant neoplasm of lower third of esophagus,cancer_dx
4247834,93878007,Primary malignant neoplasm of lumbar vertebral column,cancer_dx
4247835,93879004,Primary malignant neoplasm of lunate bone,cancer_dx
258369,93880001,Primary malignant neoplasm of lung,cancer_dx
257503,93882009,Primary malignant neoplasm of main bronchus,cancer_dx
4247836,93883004,Primary malignant neoplasm of major salivary gland,cancer_dx
135489,93884005,Primary malignant neoplasm of male breast,cancer_dx
197507,93885006,Primary malignant neoplasm of male genital organ,cancer_dx
379756,93886007,Primary malignant neoplasm of mandible,cancer_dx
4311483,93887003,Primary malignant neoplasm of mastoid air cells,cancer_dx
4246130,93888008,Primary malignant neoplasm of maxilla,cancer_dx
