"concept_id","concept_name","concept_code","vocabulary_id","category"
41259556,"Losartan 50 MG Delayed Release Oral Tablet [Losartan Ct] Box of 28 by AbZ-Pharma","OMOP2457518","RxNorm Extension","raas"
35743870,"irbesartan 150 MG Delayed Release Oral Tablet [Aprovel] Box of 28 by Sanofi","OMOP2745331","RxNorm Extension","raas"
41125469,"irbesartan 300 MG Delayed Release Oral Tablet [Aprovel] Box of 28","OMOP2323431","RxNorm Extension","raas"
43257376,"quinapril 20 MG Oral Tablet Box of 30 by Pharmacor","OMOP546877","RxNorm Extension","raas"
42933249,"Amlodipine / valsartan Oral Tablet [X-DETENSION]","OMOP4659979","RxNorm Extension","raas"
43166305,"Ramipril 10 MG Oral Tablet [RAMIPRIL ISOMED] Box of 90 by TEVA","OMOP462642","RxNorm Extension","raas"
42875631,"Losartan 25 MG Oral Tablet Box of 28 by Medical Valley","OMOP4872745","RxNorm Extension","raas"
2066234,"valsartan 160 MG Oral Tablet [SAEROTAN]","OMOP4967584","RxNorm Extension","raas"
21073265,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [MicardisPlus] by Boehringer Ingelheim","OMOP381914","RxNorm Extension","raas"
43199834,"valsartan 40 MG [VALSARTAN MYLAN PHARMA]","OMOP507789","RxNorm Extension","raas"
44180537,"quinapril 10 MG Delayed Release Oral Tablet [Quinapril Al] Box of 100","OMOP3057260","RxNorm Extension","raas"
41229481,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Delayed Release Oral Tablet [Irbesartan Actavis] Box of 56 by Puren","OMOP2427443","RxNorm Extension","raas"
42904382,"HANALL VALSARTAN","OMOP4631303","RxNorm Extension","raas"
36778393,"160 ML valsartan 3 MG/ML Oral Solution [Diovane] Box of 1 by Novartis","OMOP4766716","RxNorm Extension","raas"
43780022,"Hydrochlorothiazide 25 MG / olmesartan 40 MG Oral Tablet [Votum]","OMOP801255","RxNorm Extension","raas"
43161554,"Losartan 91.5 MG Delayed Release Oral Tablet Box of 30","OMOP488357","RxNorm Extension","raas"
2062970,"amlodipine 10 MG / olmesartan 40 MG [MACSEVIKAR]","OMOP4964224","RxNorm Extension","raas"
42930001,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet [SOOPIA]","OMOP4656774","RxNorm Extension","raas"
21175552,"1 ML Captopril 0.7 MG/ML Oral Solution","OMOP295138","RxNorm Extension","raas"
43785466,"Amlodipine 6.94 MG / Lisinopril 10 MG Oral Tablet [Normopress] by Gedeon Richter","OMOP682936","RxNorm Extension","raas"
42657718,"valsartan 80 MG Oral Tablet Box of 56 by Sandoz","OMOP4869286","RxNorm Extension","raas"
43036197,"irbesartan 300 MG Delayed Release Oral Tablet Box of 30 by Sanofi","OMOP4851238","RxNorm Extension","raas"
43840324,"candesartan 16 MG [Candesartan Aaa]","OMOP695343","RxNorm Extension","raas"
43218108,"zofenopril 7.5 MG Delayed Release Oral Tablet [TEOULA] Box of 30 by Menarini","OMOP504085","RxNorm Extension","raas"
40837969,"benazepril 10 MG Delayed Release Oral Tablet Box of 56","OMOP2035931","RxNorm Extension","raas"
41145439,"Captopril Oral Tablet [Tensiomin]","OMOP2343401","RxNorm Extension","raas"
21171640,"Captopril 0.4 MG/ML Oral Solution by Special Order","OMOP386617","RxNorm Extension","raas"
21131414,"Lisinopril 10 MG Oral Tablet Box of 28 by Sandoz","OMOP373554","RxNorm Extension","raas"
21148455,"candesartan 4 MG Oral Tablet by Waymade","OMOP351414","RxNorm Extension","raas"
44080435,"Enalapril 15.3 MG [Act Enalapril]","OMOP1075066","RxNorm Extension","raas"
41161289,"Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Captobeta] Box of 98","OMOP2359251","RxNorm Extension","raas"
43623904,"Losartan 50 MG Oral Tablet [Losagruen]","OMOP691783","RxNorm Extension","raas"
40978502,"Losartan 100 MG Oral Tablet [Losartan Ct] Box of 98 by AbZ-Pharma","OMOP2176464","RxNorm Extension","raas"
35868664,"telmisartan 40 MG Oral Tablet [Disaiping]","OMOP5025201","RxNorm Extension","raas"
41135812,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Lisibeta] Box of 30 by Betapharm","OMOP2333774","RxNorm Extension","raas"
44018629,"Jamp-Losartan","OMOP1013260","RxNorm Extension","raas"
42938406,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG [AHNGOOK TELMI]","OMOP4665082","RxNorm Extension","raas"
41313108,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Valsartan Hexal] Box of 28","OMOP2511070","RxNorm Extension","raas"
41032199,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramiplus Stada] Box of 50","OMOP2230161","RxNorm Extension","raas"
40938282,"Indapamide 0.625 MG / Perindopril 2.5 MG Oral Tablet [PRETERAX] Box of 30","OMOP2136244","RxNorm Extension","raas"
41001109,"Hydrochlorothiazide 12.5 MG / quinapril 20 MG Delayed Release Oral Tablet [Quinapril Heumann] Box of 500","OMOP2199071","RxNorm Extension","raas"
42684034,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet Box of 98 by TEVA","OMOP4912503","RxNorm Extension","raas"
36786237,"Enalapril 20 MG / lercanidipine 20 MG Delayed Release Oral Tablet [Zanicombo]","OMOP4774511","RxNorm Extension","raas"
35756479,"quinapril 10 MG Delayed Release Oral Tablet [Accupro] by Pfizer","OMOP2757940","RxNorm Extension","raas"
21141857,"telmisartan Oral Tablet [Tolura]","OMOP381747","RxNorm Extension","raas"
40969829,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losar Teva] Box of 56","OMOP2167791","RxNorm Extension","raas"
43852129,"candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Hydrochlorothiazide Liconsa]","OMOP798329","RxNorm Extension","raas"
41250921,"Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Valsartan Actavis] Box of 28","OMOP2448883","RxNorm Extension","raas"
44093423,"Enalapril 2 MG [Taro-Enalapril]","OMOP1088054","RxNorm Extension","raas"
43749402,"Lisinopril 10 MG [Lino]","OMOP682861","RxNorm Extension","raas"
37592610,"sacubitril 49 MG / valsartan 51 MG Delayed Release Oral Tablet [Entresto] Box of 14","OMOP4782056","RxNorm Extension","raas"
41079365,"candesartan 16 MG [Candesartan Hormosan]","OMOP2277327","RxNorm Extension","raas"
41073629,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 30 by AAA-Pharma","OMOP2271591","RxNorm Extension","raas"
41098526,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capto Isis] Box of 100","OMOP2296488","RxNorm Extension","raas"
42950949,"Losartan 50 MG Oral Tablet [AUKOSTAN]","OMOP4677524","RxNorm Extension","raas"
40969831,"Hydrochlorothiazide 25 MG / Losartan 100 MG Delayed Release Oral Tablet [FORTZAAR] Box of 280","OMOP2167793","RxNorm Extension","raas"
42930028,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet [TWINCOMBO]","OMOP4656801","RxNorm Extension","raas"
42875947,"Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Capsule [Tonotec] Box of 30 by Apontis","OMOP4873060","RxNorm Extension","raas"
35743909,"quinapril 10 MG Delayed Release Oral Tablet [Quinil] by Tillomed","OMOP2745370","RxNorm Extension","raas"
41307709,"telmisartan 30 MG Oral Tablet [Telmisartan Ratiopharm] Box of 56","OMOP2505671","RxNorm Extension","raas"
41070502,"Ramipril 2.5 MG Extended Release Oral Tablet [Ramipril Basics] Box of 100 by Basics","OMOP2268464","RxNorm Extension","raas"
43515806,"candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet by Apotex","OMOP2802921","RxNorm Extension","raas"
43636100,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enadura]","OMOP785971","RxNorm Extension","raas"
44048501,"azilsartan 80 MG Oral Tablet [Edarb]","OMOP1043132","RxNorm Extension","raas"
41004803,"Captopril 25 MG Oral Tablet [Capto Isis]","OMOP2202765","RxNorm Extension","raas"
43138542,"Indapamide 1.25 MG / Perindopril 3.5 MG Delayed Release Oral Tablet Box of 90 by TEVA","OMOP480382","RxNorm Extension","raas"
43035595,"valsartan 160 MG Oral Tablet Box of 90 by Mylan","OMOP4850640","RxNorm Extension","raas"
40916871,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet [Irbesartan Puren] Box of 56 by Puren","OMOP2114833","RxNorm Extension","raas"
43150699,"telmisartan Oral Tablet [TELMISARTAN BIOGARAN]","OMOP491123","RxNorm Extension","raas"
43033440,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet Box of 30 by Evolupharm","OMOP4848489","RxNorm Extension","raas"
41030915,"Lisinopril 10 MG Oral Tablet [Lisigamma] Box of 50","OMOP2228877","RxNorm Extension","raas"
41095014,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Delayed Release Oral Tablet [Irbepress]","OMOP2292976","RxNorm Extension","raas"
19036750,"quinapril 10 MG Oral Tablet [Accupril]","207892","RxNorm","raas"
41324468,"Captopril 50 MG Oral Tablet [Captohexal] Box of 20 by Novartis","OMOP2522430","RxNorm Extension","raas"
40872185,"Ramipril 5 MG Oral Capsule [Delix] Box of 20","OMOP2070147","RxNorm Extension","raas"
21092331,"valsartan 40 MG Oral Tablet [Diovan] by Waymade","OMOP374397","RxNorm Extension","raas"
21145740,"1 ML Perindopril 0.8 MG/ML Oral Suspension","OMOP289692","RxNorm Extension","raas"
2059513,"losartan 91.6 MG Oral Tablet [COZAROTAN] by Boryung","OMOP4960596","RxNorm Extension","raas"
43695640,"Amlodipine 13.9 MG / Lisinopril 20 MG Oral Tablet [Normopress] by Gedeon Richter","OMOP682951","RxNorm Extension","raas"
35768088,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [Cozaar-Comp] by Sigma-Tau","OMOP2769549","RxNorm Extension","raas"
43178948,"Hydrochlorothiazide 25 MG / Losartan 100 MG [LOSARTAN/HYDROCHLOROTHIAZIDE KRKA]","OMOP447250","RxNorm Extension","raas"
41124848,"Lisinopril 2.5 MG Oral Tablet [Lisinopril Atid] Box of 30","OMOP2322810","RxNorm Extension","raas"
40823466,"olmesartan 40 MG Oral Tablet [Olmetec] Box of 56 by Gerke","OMOP2021428","RxNorm Extension","raas"
40918981,"benazepril 10 MG Oral Tablet Box of 28 by Sanofi","OMOP2116943","RxNorm Extension","raas"
21131492,"irbesartan 300 MG Oral Tablet [Aprovel] by Lexon","OMOP374701","RxNorm Extension","raas"
36260976,"Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet [Exforge HCT] Box of 98 by Novartis","OMOP3111851","RxNorm Extension","raas"
21121224,"Hydrochlorothiazide 12.5 MG / olmesartan 20 MG Oral Tablet [Olmetec] Box of 28 by Daiichi Sankyo","OMOP365587","RxNorm Extension","raas"
43195005,"candesartan 4 MG [CANDESARTAN RANBAXY]","OMOP493169","RxNorm Extension","raas"
44033928,"Ramipril 15 MG Oral Capsule [Jamp-Ramipril]","OMOP1028559","RxNorm Extension","raas"
36262929,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [IRBESARTAN HYDROCHLOROTHIAZIDE TEVA] Box of 28","OMOP3113804","RxNorm Extension","raas"
42930244,"Amlodipine 10 MG / telmisartan 40 MG [TWINCURE]","OMOP4657014","RxNorm Extension","raas"
43134707,"Captopril / Hydrochlorothiazide Oral Tablet [CAPTOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN]","OMOP446232","RxNorm Extension","raas"
41183408,"telmisartan 80 MG Oral Tablet [Telmisartan Glenmark] Box of 98","OMOP2381370","RxNorm Extension","raas"
43194791,"telmisartan 80 MG Oral Tablet [PRITOR] Box of 90 by Bayer","OMOP491165","RxNorm Extension","raas"
43708029,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet by Mylan","OMOP792989","RxNorm Extension","raas"
41041561,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet Box of 56 by AbZ-Pharma","OMOP2239523","RxNorm Extension","raas"
43166555,"benazepril Delayed Release Oral Tablet [BRIEM]","OMOP485282","RxNorm Extension","raas"
2035708,"olmesartan 20 MG Oral Tablet [UMETEC] by Korea Core Pharm","OMOP4934856","RxNorm Extension","raas"
41294068,"valsartan 12.5 MG","OMOP2492030","RxNorm Extension","raas"
40901429,"valsartan 80 MG Oral Tablet [Valsartan Biomo] Box of 28","OMOP2099391","RxNorm Extension","raas"
42950607,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG [LOSARPIN PLUS]","OMOP4677277","RxNorm Extension","raas"
43133772,"valsartan 40 MG Delayed Release Oral Tablet [VALSARTAN KRKA]","OMOP508413","RxNorm Extension","raas"
43569298,"Irbesartan Abz","OMOP887909","RxNorm Extension","raas"
43145663,"Enalapril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [ENALAPRIL/HYDROCHLOROTHIAZIDE BIOGARAN] Box of 28 by Biogaran","OMOP446731","RxNorm Extension","raas"
40968476,"Losartan 100 MG Oral Tablet [Cozaar] Box of 98","OMOP2166438","RxNorm Extension","raas"
35771319,"Ramipril 5 MG Extended Release Oral Tablet [Altace] Box of 28","OMOP2772780","RxNorm Extension","raas"
2065048,"telmisartan 40 MG Oral Tablet [TELMIDOWN]","OMOP4966362","RxNorm Extension","raas"
2062932,"amlodipine / hydrochlorothiazide / olmesartan Oral Tablet [SAMVIKAR HCT]","OMOP4964187","RxNorm Extension","raas"
35760342,"telmisartan 80 MG Delayed Release Oral Tablet Box of 28 by Actavis","OMOP2761803","RxNorm Extension","raas"
43273782,"Ramipril 10 MG Oral Capsule by Lupin","OMOP547156","RxNorm Extension","raas"
43033500,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet Box of 30","OMOP4848548","RxNorm Extension","raas"
43155307,"Ramipril 1.25 MG Oral Tablet [RAMIPRIL RPG]","OMOP461678","RxNorm Extension","raas"
44020773,"Pms-Enalapril","OMOP1015404","RxNorm Extension","raas"
44099159,"irbesartan 75 MG Oral Tablet [Act Irbesartan]","OMOP1093790","RxNorm Extension","raas"
43816007,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Telmisartan Plus Hct Stada]","OMOP797064","RxNorm Extension","raas"
43255575,"Enalapril 10 MG Oral Tablet Box of 30 by Apotex","OMOP530455","RxNorm Extension","raas"
783766,"Amlodipine 5 MG / Perindopril 8 MG Oral Tablet [Perindopril / Amlodipine Krka] Box of 90 by KRKA","OMOP4831594","RxNorm Extension","raas"
43155926,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [VALSARTAN/HYDROCHLOROTHIAZIDE ARROW LAB] Box of 30 by Arrow","OMOP511217","RxNorm Extension","raas"
41135752,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet Box of 56 by AbZ-Pharma","OMOP2333714","RxNorm Extension","raas"
43185193,"zofenopril 14.3 MG [TEOULA]","OMOP504064","RxNorm Extension","raas"
42932803,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet [HUNIZ VALSARPIN]","OMOP4659541","RxNorm Extension","raas"
43147041,"Amlodipine 5 MG / olmesartan 40 MG Delayed Release Oral Tablet [AXELER] Box of 30","OMOP458523","RxNorm Extension","raas"
21083263,"Captopril 20 MG/ML Oral Solution by Special Order","OMOP386810","RxNorm Extension","raas"
40918665,"candesartan 8 MG Oral Tablet [Candesartan Ratiopharm] Box of 56 by Ratiopharm","OMOP2116627","RxNorm Extension","raas"
40167849,"amlodipine 5 MG / telmisartan 40 MG Oral Tablet","876524","RxNorm","raas"
41150340,"benazepril 20 MG Oral Tablet Box of 56","OMOP2348302","RxNorm Extension","raas"
43155360,"Ramipril 2.5 MG Oral Tablet [RAMIPRIL CRISTERS]","OMOP464778","RxNorm Extension","raas"
41104390,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Irbesartan Bz] Box of 98 by AbZ-Pharma","OMOP2302352","RxNorm Extension","raas"
43822421,"irbesartan 150 MG Oral Tablet [Irbesartan Al] by Aliud","OMOP698502","RxNorm Extension","raas"
44159189,"valsartan 80 MG Delayed Release Oral Tablet [Cordinate] Box of 28 by Novartis","OMOP3035912","RxNorm Extension","raas"
21112740,"Captopril 3.13 MG/ML Oral Solution","OMOP386572","RxNorm Extension","raas"
42955702,"olmesartan 40 MG [NEWMESARTAN]","OMOP4682238","RxNorm Extension","raas"
2059440,"hydrochlorothiazide 12.5 MG / losartan 45.8 MG [KAZATAN PLUS]","OMOP4960514","RxNorm Extension","raas"
43133804,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [VALSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM] Box of 90","OMOP511652","RxNorm Extension","raas"
44101116,"quinapril 40 MG Oral Tablet [Gd-Quinapril] by Pfizer","OMOP1095747","RxNorm Extension","raas"
21135623,"Losartan 50 MG Oral Tablet Box of 28 by Mylan","OMOP282614","RxNorm Extension","raas"
44180538,"quinapril 10 MG Delayed Release Oral Tablet [Quinalich] Box of 50","OMOP3057261","RxNorm Extension","raas"
43677412,"benazepril 20 MG Oral Tablet [Benazepril-1a Pharma]","OMOP675869","RxNorm Extension","raas"
42950567,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [COZAAR PLUS PRO]","OMOP4677141","RxNorm Extension","raas"
41067062,"Captopril 50 MG Oral Tablet [Adocor] Box of 98","OMOP2265024","RxNorm Extension","raas"
44162948,"valsartan 40 MG Delayed Release Oral Tablet [Valsartan Hexal] Box of 28 by Novartis","OMOP3039671","RxNorm Extension","raas"
40854620,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril 1a Pharma] Box of 20 by 1 A","OMOP2052582","RxNorm Extension","raas"
40738936,"trandolapril 4 MG Oral Capsule by Sigma","OMOP4718259","RxNorm Extension","raas"
35768922,"irbesartan 300 MG Delayed Release Oral Tablet [Sabervel] by Aspire","OMOP2770383","RxNorm Extension","raas"
43133779,"valsartan 160 MG Delayed Release Oral Tablet Box of 56","OMOP509200","RxNorm Extension","raas"
21112734,"Captopril 50 MG Oral Tablet [Kaplon] Box of 56 by TEVA","OMOP386471","RxNorm Extension","raas"
42932695,"Amlodipine 10 MG / valsartan 160 MG [AMVALTAN]","OMOP4659436","RxNorm Extension","raas"
43266759,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Mizart] Box of 28","OMOP533957","RxNorm Extension","raas"
41113065,"Hydrochlorothiazide / valsartan Oral Tablet [Valsartan Hormosan]","OMOP2311027","RxNorm Extension","raas"
40839212,"valsartan 160 MG Delayed Release Oral Tablet [Diovan]","OMOP2037174","RxNorm Extension","raas"
44014108,"Auro-Losartan","OMOP1008739","RxNorm Extension","raas"
43144725,"valsartan 160 MG Delayed Release Oral Tablet [TAREG] Box of 56 by Novartis","OMOP509310","RxNorm Extension","raas"
44177357,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Irbesartan Fair Med] Box of 28","OMOP3054080","RxNorm Extension","raas"
41262693,"aliskiren 150 MG Delayed Release Oral Tablet [Rasilez] Box of 28 by Novartis","OMOP2460655","RxNorm Extension","raas"
43215404,"Perindopril 1.67 MG [PERINDOPRIL ZENTIVA]","OMOP480060","RxNorm Extension","raas"
35758970,"Losartan 100 MG Delayed Release Oral Tablet by Sovereign","OMOP2760431","RxNorm Extension","raas"
35752290,"Ramipril 5 MG Oral Tablet by Niche Generics","OMOP2753751","RxNorm Extension","raas"
36241310,"Univasc Oral Product","1186363","RxNorm","raas"
41166699,"irbesartan 150 MG Oral Tablet [Aprovel] Box of 98 by Bb Farma","OMOP2364661","RxNorm Extension","raas"
40904579,"olmesartan 10 MG Delayed Release Oral Tablet [Votum]","OMOP2102541","RxNorm Extension","raas"
35756496,"Ramipril 2.5 MG Extended Release Oral Tablet Box of 28 by DE","OMOP2757957","RxNorm Extension","raas"
41137645,"candesartan 8 MG Oral Tablet [Atacand] Box of 56 by Beragena","OMOP2335607","RxNorm Extension","raas"
43276554,"Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet Box of 56","OMOP540831","RxNorm Extension","raas"
43034117,"Amlodipine 5 MG / Perindopril 7 MG Oral Tablet [COVERAM] Box of 30 by PHARMA","OMOP4849163","RxNorm Extension","raas"
21067297,"1 ML Enalapril 0.8 MG/ML Oral Solution by Special Order","OMOP289946","RxNorm Extension","raas"
40849007,"candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [CANDESARTAN ZENTIVA] Box of 98","OMOP2046969","RxNorm Extension","raas"
40938093,"irbesartan 300 MG Delayed Release Oral Tablet [Irbesartan Actavis] Box of 56","OMOP2136055","RxNorm Extension","raas"
35756430,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet by TEVA","OMOP2757891","RxNorm Extension","raas"
43216281,"Fosinopril 20 MG Oral Tablet [FOZITEC] Box of 50","OMOP488130","RxNorm Extension","raas"
40917278,"Felodipine 5 MG / Ramipril 5 MG Extended Release Oral Tablet [Unimax] Box of 30 by Astrazeneca","OMOP2115240","RxNorm Extension","raas"
43654181,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan-Hormosan Comp]","OMOP792333","RxNorm Extension","raas"
41216459,"Perindopril 1.67 MG Oral Tablet [Coversum] Box of 50","OMOP2414421","RxNorm Extension","raas"
44102066,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Ratio-Irbesartan] by TEVA","OMOP1096697","RxNorm Extension","raas"
43199756,"Hydrochlorothiazide / Lisinopril Oral Tablet [LISINOPRIL/HYDROCHLOROTHIAZIDE ARROW]","OMOP500566","RxNorm Extension","raas"
42955696,"olmesartan 40 MG Oral Tablet [MESAOL]","OMOP4682232","RxNorm Extension","raas"
43166841,"valsartan 160 MG Delayed Release Oral Tablet [TAREG]","OMOP509272","RxNorm Extension","raas"
43145620,"Hydrochlorothiazide 25 MG / olmesartan 20 MG Delayed Release Oral Tablet [COOLMETEC]","OMOP446367","RxNorm Extension","raas"
