"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id","category","ingredient"
41040905,"Losartan 25 MG Oral Tablet [Losartan Hennig] Box of 28 by Hennig","OMOP2238867","RxNorm Extension","RX","arb","losartan"
42931344,"irbesartan 150 MG [IZATAN]","OMOP4658107","RxNorm Extension","RX","arb","irbesartan"
1583176,"candesartan cilexetil 16 MG Oral Tablet","46708034390","NDC","ND","arb","candesartan"
43028953,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet Box of 28 by MSD","OMOP4844033","RxNorm Extension","RX","arb","losartan"
43822188,"telmisartan 20 MG [TELMISARTAN ZENTIVA]","OMOP694484","RxNorm Extension","RX","arb","telmisartan"
44182553,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Delayed Release Oral Tablet [Irbesartan Plus Hct Hennig] Box of 98 by Hennig","OMOP3059276","RxNorm Extension","RX","arb","irbesartan"
2066220,"valsartan 320 MG Oral Tablet [DIOPASS] by Ildong","OMOP4967569","RxNorm Extension","RX","arb","valsartan"
2064531,"amlodipine 5 MG / rosuvastatin 10 MG / telmisartan 80 MG [TRI IN ONE]","OMOP4965824","RxNorm Extension","RX","arb","telmisartan"
44967060,"Olmesartan medoxomil 40 MG Oral Tablet [Benicar]","51138021330","NDC","ND","arb","olmesartan"
21091814,"Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet [Olmetec] by Daiichi Sankyo","OMOP365574","RxNorm Extension","RX","arb","olmesartan"
44019625,"Priva-Candesartan","OMOP1014256","RxNorm Extension","RX","arb","candesartan"
41168819,"candesartan 32 MG Oral Tablet [Candesartan Basics] Box of 56 by Basics","OMOP2366781","RxNorm Extension","RX","arb","candesartan"
44178790,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet [Valsartan Hct] Box of 28 by AAA-Pharma","OMOP3055513","RxNorm Extension","RX","arb","valsartan"
35409485,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW] Box of 90 by Arrow","OMOP1143070","RxNorm Extension","RX","arb","candesartan"
40918642,"candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN ACTAVIS] Box of 56 by Puren","OMOP2116604","RxNorm Extension","RX","arb","candesartan"
41207068,"irbesartan Delayed Release Oral Tablet [Irbesartan Hormosan]","OMOP2405030","RxNorm Extension","RX","arb","irbesartan"
41198383,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [FORTZAAR] Box of 98 by Eurim-Pharm","OMOP2396345","RxNorm Extension","RX","arb","losartan"
35151755,"valsartan 80 MG Oral Tablet by Kyorin Rimedio","OMOP4808800","RxNorm Extension","RX","arb","valsartan"
41168836,"candesartan 4 MG Oral Tablet [CANDESARTAN ACTAVIS] Box of 98 by Puren","OMOP2366798","RxNorm Extension","RX","arb","candesartan"
42657440,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet Box of 98 by TEVA","OMOP4869010","RxNorm Extension","RX","arb","irbesartan"
45379887,"valsartan 160 MG Oral Tablet [Diovan]","58016077703","NDC","ND","arb","valsartan"
42951012,"Losartan 50 MG Oral Tablet [LOZARSIN]","OMOP4677587","RxNorm Extension","RX","arb","losartan"
35906390,"olmesartan medoxomil 20 MG Oral Tablet","71335107403","NDC","ND","arb","olmesartan"
1308850,"valsartan 40 MG","335831","RxNorm","RX","arb","valsartan"
44429009,"hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet","63629727802","NDC","ND","arb","olmesartan"
43672322,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losarplus Al]","OMOP792311","RxNorm Extension","RX","arb","losartan"
41151629,"valsartan 80 MG Oral Tablet [Provas] Box of 56","OMOP2349591","RxNorm Extension","RX","arb","valsartan"
21161209,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet by Consilient","OMOP374452","RxNorm Extension","RX","arb","valsartan"
42955390,"Amlodipine 5 MG / olmesartan 40 MG Oral Tablet [OLOTENSION]","OMOP4681929","RxNorm Extension","RX","arb","olmesartan"
40723650,"irbesartan 300 MG Oral Powder","OMOP4733494","RxNorm Extension","RX","arb","irbesartan"
41244964,"valsartan 80 MG Delayed Release Oral Tablet [Valsartan Aurobindo] Box of 98","OMOP2442926","RxNorm Extension","RX","arb","valsartan"
41106229,"candesartan 8 MG Oral Tablet [Atacand] Box of 98 by Emra-Med","OMOP2304191","RxNorm Extension","RX","arb","candesartan"
21102210,"valsartan 320 MG Oral Tablet by Macleods","OMOP374240","RxNorm Extension","RX","arb","valsartan"
44466965,"Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet","58118011609","NDC","ND","arb","losartan"
41113063,"Hydrochlorothiazide / valsartan Delayed Release Oral Tablet [Valsartan Hct Al]","OMOP2311025","RxNorm Extension","RX","arb","valsartan"
42829154,"irbesartan 300 MG Oral Tablet","70771116102","NDC","ND","arb","irbesartan"
41203898,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG [Irbesartan Hexal]","OMOP2401860","RxNorm Extension","RX","arb","irbesartan"
42932933,"Amlodipine 5 MG / valsartan 160 MG Oral Tablet [AFORGE]","OMOP4659667","RxNorm Extension","RX","arb","valsartan"
41322373,"irbesartan 300 MG Delayed Release Oral Tablet [Irbesartan Hexal] Box of 56 by Novartis","OMOP2520335","RxNorm Extension","RX","arb","irbesartan"
21025548,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Cozaar-Comp] by Sigma-Tau","OMOP408017","RxNorm Extension","RX","arb","losartan"
41306991,"valsartan 160 MG Oral Tablet [Valsartan Hennig] Box of 28","OMOP2504953","RxNorm Extension","RX","arb","valsartan"
41106201,"candesartan 32 MG Oral Tablet [Blopress] Box of 98 by Emra-Med","OMOP2304163","RxNorm Extension","RX","arb","candesartan"
44184607,"Losartan 50 MG Delayed Release Oral Tablet [Losartan Atid] Box of 56","OMOP3061330","RxNorm Extension","RX","arb","losartan"
2064717,"amlodipine 5 MG / telmisartan 80 MG [TWOTWO STAR]","OMOP4966012","RxNorm Extension","RX","arb","telmisartan"
2064237,"hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [HYPER TELMI PLUS]","OMOP4965536","RxNorm Extension","RX","arb","telmisartan"
2066027,"amlodipine 10 MG / valsartan 160 MG Oral Tablet [EXLODINE]","OMOP4967379","RxNorm Extension","RX","arb","valsartan"
36065005,"hydrochlorothiazide 25 MG / losartan 100 MG Oral Tablet Box of 28 by Accord","OMOP4991269","RxNorm Extension","RX","arb","losartan"
44448217,"hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet","68788632901","NDC","ND","arb","losartan"
42930369,"Amlodipine 5 MG / telmisartan 40 MG [TWINCOMBI]","OMOP4657134","RxNorm Extension","RX","arb","telmisartan"
36054543,"1 ML irbesartan 20 MG/ML Oral Suspension","OMOP4979804","RxNorm Extension","RX","arb","irbesartan"
41001119,"Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet [Belsar]","OMOP2199081","RxNorm Extension","RX","arb","olmesartan"
43195051,"candesartan 16 MG Oral Tablet [CANDESARTAN EG] Box of 30","OMOP493489","RxNorm Extension","RX","arb","candesartan"
45181661,"Amlodipine 10 MG / telmisartan 80 MG Oral Tablet [Twynsta 80/10]","00597012731","NDC","ND","arb","telmisartan"
43145682,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [LOSARTAN HYDROCHLOROTHIAZIDE RANBAXY] Box of 90 by Ranbaxy","OMOP446915","RxNorm Extension","RX","arb","losartan"
41089564,"telmisartan 80 MG Oral Tablet [Telmisartan Glenmark] Box of 28","OMOP2287526","RxNorm Extension","RX","arb","telmisartan"
35150801,"candesartan 12 MG Oral Tablet by Nissin","OMOP4807848","RxNorm Extension","RX","arb","candesartan"
40953553,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG [Valsartan Puren]","OMOP2151515","RxNorm Extension","RX","arb","valsartan"
44466761,"amlodipine 10 MG / valsartan 320 MG Oral Tablet","50090247100","NDC","ND","arb","valsartan"
2064868,"amlodipine 5 MG / telmisartan 40 MG [TELLAPINE]","OMOP4966167","RxNorm Extension","RX","arb","telmisartan"
2059593,"losartan 45.8 MG Oral Tablet [LOSACOMAX] by Cosmax","OMOP4960679","RxNorm Extension","RX","arb","losartan"
44465654,"hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet","50090117701","NDC","ND","arb","losartan"
40802815,"Candesartan Comp Puren","OMOP2000777","RxNorm Extension","RX","arb","candesartan"
35750627,"Losartan 50 MG Delayed Release Oral Tablet by Actavis","OMOP2752088","RxNorm Extension","RX","arb","losartan"
46255774,"amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet","49884017205","NDC","ND","arb","valsartan"
43033650,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet Box of 90 by Sandoz","OMOP4848696","RxNorm Extension","RX","arb","irbesartan"
2062938,"amlodipine / hydrochlorothiazide / olmesartan Oral Tablet [SEVIONE HCT]","OMOP4964194","RxNorm Extension","RX","arb","olmesartan"
44162817,"Amlodipine 6.94 MG / valsartan 80 MG Oral Tablet [Exforge] Box of 98","OMOP3039540","RxNorm Extension","RX","arb","valsartan"
35132782,"olmesartan 5 MG Disintegrating Oral Tablet by Sawai Seiyaku","OMOP4790004","RxNorm Extension","RX","arb","olmesartan"
43840487,"irbesartan 75 MG [Irbesartan-Hormosan]","OMOP698407","RxNorm Extension","RX","arb","irbesartan"
35763182,"Losartan 100 MG Delayed Release Oral Tablet [Cozaar] Box of 28 by Lexon","OMOP2764643","RxNorm Extension","RX","arb","losartan"
43036187,"irbesartan 150 MG Delayed Release Oral Tablet Box of 90 by Evolupharm","OMOP4851228","RxNorm Extension","RX","arb","irbesartan"
44034430,"irbesartan 150 MG Oral Tablet [Auro-Irbesartan]","OMOP1029061","RxNorm Extension","RX","arb","irbesartan"
35143383,"olmesartan 10 MG Disintegrating Oral Tablet [Olmetec]","OMOP4800485","RxNorm Extension","RX","arb","olmesartan"
35744213,"olmesartan 10 MG Delayed Release Oral Tablet [Olmetec] Box of 28 by Lexon","OMOP2745674","RxNorm Extension","RX","arb","olmesartan"
42875988,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet Box of 28 by Medical Valley","OMOP4873100","RxNorm Extension","RX","arb","telmisartan"
43138181,"Losartan 100 MG Delayed Release Oral Tablet [LOSARTAN PFIZER] Box of 30 by Pfizer","OMOP477239","RxNorm Extension","RX","arb","losartan"
42955319,"Amlodipine 10 MG / olmesartan 40 MG Oral Tablet [SEVITENTION]","OMOP4681858","RxNorm Extension","RX","arb","olmesartan"
43266763,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Telmisartan Hct]","OMOP533972","RxNorm Extension","RX","arb","telmisartan"
36065015,"hydrochlorothiazide 12.5 MG / losartan 50 MG Oral Tablet by Accord","OMOP4991279","RxNorm Extension","RX","arb","losartan"
36504049,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [MicardisPlus] Box of 98 by Aca Mueller","OMOP4835621","RxNorm Extension","RX","arb","telmisartan"
40224157,"Amlodipine / Hydrochlorothiazide / Olmesartan medoxomil Oral Tablet [Tribenzor 40/5/12.5]","999999","RxNorm","RX","arb","olmesartan"
42950582,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG [BEAROTAN PLUS PRO]","OMOP4677156","RxNorm Extension","RX","arb","losartan"
994870,"Amlodipine 5 MG / olmesartan 40 MG Oral Tablet Box of 98 by AbZ-Pharma","OMOP4821382","RxNorm Extension","RX","arb","olmesartan"
35766969,"telmisartan 40 MG Delayed Release Oral Tablet [Tolura]","OMOP2768430","RxNorm Extension","RX","arb","telmisartan"
44022743,"Teva-Telmisartan","OMOP1017374","RxNorm Extension","RX","arb","telmisartan"
43178877,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Delayed Release Oral Tablet [IRBESARTAN/HYDROCHLOROTHIAZIDE SANDOZ] Box of 30 by Sandoz","OMOP446666","RxNorm Extension","RX","arb","irbesartan"
44485097,"valsartan and hydrochlorothiazide 25mg/1 / 160mg/1 ORAL TABLET","636297194","NDC","ND","arb","valsartan"
35887888,"hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet Box of 28 by Novartis","OMOP5035397","RxNorm Extension","RX","arb","valsartan"
42933314,"valsartan 80 MG [DIROTAN]","OMOP4660048","RxNorm Extension","RX","arb","valsartan"
40892192,"candesartan 4 MG [Cande Q]","OMOP2090154","RxNorm Extension","RX","arb","candesartan"
43147227,"irbesartan 300 MG Delayed Release Oral Tablet [IRBESARTAN PHR LAB]","OMOP460173","RxNorm Extension","RX","arb","irbesartan"
40844619,"irbesartan 300 MG Delayed Release Oral Tablet [Irbesartan Basics] Box of 28","OMOP2042581","RxNorm Extension","RX","arb","irbesartan"
41166999,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Pritor Plus] Box of 98 by Cc","OMOP2364961","RxNorm Extension","RX","arb","telmisartan"
41262009,"candesartan 32 MG Oral Tablet [Blopress] Box of 100 by Takeda","OMOP2459971","RxNorm Extension","RX","arb","candesartan"
35144437,"telmisartan 40 MG Disintegrating Oral Tablet","OMOP4801532","RxNorm Extension","RX","arb","telmisartan"
40938112,"irbesartan 75 MG Delayed Release Oral Tablet [Irbesartan Ratioph]","OMOP2136074","RxNorm Extension","RX","arb","irbesartan"
44076147,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Novo-Valsartan/Hctz] by TEVA","OMOP1070778","RxNorm Extension","RX","arb","valsartan"
41000434,"irbesartan 150 MG Oral Tablet [Irbesartan Micro Labs] Box of 56","OMOP2198396","RxNorm Extension","RX","arb","irbesartan"
40938101,"irbesartan 150 MG Delayed Release Oral Tablet [Karvea] Box of 98","OMOP2136063","RxNorm Extension","RX","arb","irbesartan"
2064131,"hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [TELSARTAN PLUS]","OMOP4965426","RxNorm Extension","RX","arb","telmisartan"
2066179,"amlodipine 5 MG / valsartan 80 MG Oral Tablet [WORLD FORGE]","OMOP4967528","RxNorm Extension","RX","arb","valsartan"
41285596,"candesartan 8 MG Oral Tablet [Candesartan 1a Pharma]","OMOP2483558","RxNorm Extension","RX","arb","candesartan"
43149101,"Losartan 50 MG Delayed Release Oral Tablet [LOSARTAN ARROW] Box of 84","OMOP477044","RxNorm Extension","RX","arb","losartan"
36664429,"losartan potassium and hydrochlorothiazide 50mg/1 / 12.5mg/1 ORAL TABLET","687887758","NDC","ND","arb","losartan"
43276587,"Amlodipine 5 MG / olmesartan 20 MG Oral Tablet Box of 30 by Blooms The Chemist","OMOP543716","RxNorm Extension","RX","arb","olmesartan"
41043436,"candesartan 4 MG Oral Tablet [Atacand] Box of 98 by Cc","OMOP2241398","RxNorm Extension","RX","arb","candesartan"
45212988,"Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet [Hyzaar 50/12.5]","00006071758","NDC","ND","arb","losartan"
21143894,"eprosartan 600 MG Oral Tablet by Phoenix Labs","OMOP254080","RxNorm Extension","RX","arb","eprosartan"
45190369,"eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Teveten HCT]","54868528100","NDC","ND","arb","eprosartan"
41250304,"irbesartan 300 MG Delayed Release Oral Tablet [IRBESARTAN RATIOPHARM] Box of 56","OMOP2448266","RxNorm Extension","RX","arb","irbesartan"
41313117,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet [Valsartan Q]","OMOP2511079","RxNorm Extension","RX","arb","valsartan"
44967074,"Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar 100/25]","51138047830","NDC","ND","arb","losartan"
2064352,"rosuvastatin 20 MG / telmisartan 80 MG [TELMIRO ONE]","OMOP4965654","RxNorm Extension","RX","arb","telmisartan"
36268795,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet [IRBESARTAN HYDROCHLOROTHIAZIDE TEVA] Box of 28 by TEVA","OMOP3119670","RxNorm Extension","RX","arb","irbesartan"
43167895,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet Box of 90 by Eurogenerics","OMOP447384","RxNorm Extension","RX","arb","telmisartan"
44483913,"valsartan 160mg/1 ORAL TABLET","623320046","NDC","ND","arb","valsartan"
593530,"amlodipine 5 MG / olmesartan medoxomil 40 MG Oral Tablet","50228036690","NDC","ND","arb","olmesartan"
43033410,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet Box of 30 by Biogaran","OMOP4848459","RxNorm Extension","RX","arb","valsartan"
41322740,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Irbesartan Hexal] Box of 28 by Novartis","OMOP2520702","RxNorm Extension","RX","arb","irbesartan"
35768945,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [Co-Diovan] Box of 28 by DE","OMOP2770406","RxNorm Extension","RX","arb","valsartan"
44061211,"candesartan 16 MG Oral Tablet [Ach-Candesartan]","OMOP1055842","RxNorm Extension","RX","arb","candesartan"
46245467,"amlodipine and valsartan 10mg/1 / 320mg/1 ORAL TABLET","136680204","NDC","ND","arb","valsartan"
45903961,"valsartan 40 MG Oral Tablet","59746036030","NDC","ND","arb","valsartan"
36270984,"Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / olmesartan 20 MG Oral Tablet [Sevikar / HCT] Box of 98","OMOP3121859","RxNorm Extension","RX","arb","olmesartan"
21121209,"olmesartan 10 MG Oral Tablet [Olmetec] Box of 28 by Sigma-Tau","OMOP365435","RxNorm Extension","RX","arb","olmesartan"
42951172,"Losartan Oral Tablet [MEDILOSA]","OMOP4677744","RxNorm Extension","RX","arb","losartan"
41281872,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan 1a Pharma] Box of 28","OMOP2479834","RxNorm Extension","RX","arb","losartan"
40954460,"candesartan 32 MG / Hydrochlorothiazide 25 MG [Candesartancilexetil Hct Mylan]","OMOP2152422","RxNorm Extension","RX","arb","candesartan"
44020593,"Pms-Candesartan","OMOP1015224","RxNorm Extension","RX","arb","candesartan"
42950681,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG [LOSARTAM PLUS]","OMOP4677254","RxNorm Extension","RX","arb","losartan"
40843944,"Losartan 12.5 MG Oral Tablet [Losartan Hennig] Box of 28","OMOP2041906","RxNorm Extension","RX","arb","losartan"
43199904,"Hydrochlorothiazide 25 MG / valsartan 160 MG [VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ]","OMOP513127","RxNorm Extension","RX","arb","valsartan"
2062954,"amlodipine 10 MG / olmesartan 40 MG Oral Tablet [SAMVIKAR]","OMOP4964208","RxNorm Extension","RX","arb","olmesartan"
43254813,"Amlodipine 5 MG / valsartan 160 MG Oral Tablet Box of 30","OMOP544391","RxNorm Extension","RX","arb","valsartan"
36265023,"valsartan 160 MG Delayed Release Oral Tablet [Valsartan Apotex]","OMOP3115898","RxNorm Extension","RX","arb","valsartan"
42950420,"Amlodipine 10 MG / Losartan 50 MG [DONGKOOZALTAN]","OMOP4676995","RxNorm Extension","RX","arb","losartan"
40167846,"amlodipine 10 MG / telmisartan 80 MG Oral Tablet","876519","RxNorm","RX","arb","telmisartan"
35759721,"Hydrochlorothiazide 25 MG / Losartan 100 MG Delayed Release Oral Tablet Box of 28 by DE","OMOP2761182","RxNorm Extension","RX","arb","losartan"
43696486,"irbesartan 75 MG Oral Tablet [Irbesartan 1a Pharma] by 1 A","OMOP698420","RxNorm Extension","RX","arb","irbesartan"
43183756,"telmisartan 40 MG Delayed Release Oral Tablet [TELMISARTAN EG] Box of 30 by Eurogenerics","OMOP491236","RxNorm Extension","RX","arb","telmisartan"
43623889,"Losartan Oral Tablet [Losartan Heumann]","OMOP691461","RxNorm Extension","RX","arb","losartan"
43293151,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Atacand] Box of 30","OMOP572635","RxNorm Extension","RX","arb","candesartan"
42932991,"Amlodipine 5 MG / valsartan 160 MG Oral Tablet [MR FORGE]","OMOP4659725","RxNorm Extension","RX","arb","valsartan"
45327134,"olmesartan medoxomil and hydrochlorothiazide 20mg/1 / 12.5mg/1 ORAL TABLET, FILM COATED","548685170","NDC","ND","arb","olmesartan"
42875980,"Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Copalia] Box of 98 by Eurim-Pharm","OMOP4873092","RxNorm Extension","RX","arb","valsartan"
41043444,"candesartan 8 MG Oral Tablet [Atacand] Box of 56 by Axicorp","OMOP2241406","RxNorm Extension","RX","arb","candesartan"
35768939,"irbesartan 75 MG Delayed Release Oral Tablet by Lupin","OMOP2770400","RxNorm Extension","RX","arb","irbesartan"
44186290,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Irbesartan Puren] Box of 28 by Puren","OMOP3063013","RxNorm Extension","RX","arb","irbesartan"
43150953,"candesartan 8 MG Oral Tablet [CANDESARTAN ACTAVIS] Box of 30","OMOP493290","RxNorm Extension","RX","arb","candesartan"
1358139,"irbesartan 75 MG Oral Tablet","71205040460","NDC","ND","arb","irbesartan"
40854673,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet Box of 98 by Aurobindo","OMOP2052635","RxNorm Extension","RX","arb","irbesartan"
40916093,"Losartan 50 MG Oral Tablet Box of 98 by Betapharm","OMOP2114055","RxNorm Extension","RX","arb","losartan"
40845405,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Karvezide] Box of 280","OMOP2043367","RxNorm Extension","RX","arb","irbesartan"
43690201,"Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [VALSARTAN RATIOPHARM] by Ratiopharm","OMOP794368","RxNorm Extension","RX","arb","valsartan"
40843928,"Losartan 50 MG Oral Tablet [Losar Q] Box of 28","OMOP2041890","RxNorm Extension","RX","arb","losartan"
44417857,"losartan potassium 100 MG Oral Tablet","63187080860","NDC","ND","arb","losartan"
