concept_id,concept_code,concept_name,vocabulary_id
40304610,141393007,O/E - nasal mucosa edematous,SNOMED
40305138,141463000,O/E - vocal cords pink +edema,SNOMED
40316028,155485008,(Elephantiasis) or (lymphedema [& NOS]),SNOMED
40316094,155544000,Laryngeal edema,SNOMED
40316565,155594004,Acute chemical fume pulmonary edema,SNOMED
40316594,155620008,Lung: [pulmonary edema NOS] or [congestion],SNOMED
40316727,157728007,Heat edema,SNOMED
40316758,157756002,(Angioneurotic edema) or (urticaria),SNOMED
40319289,158241008,[D]Edema,SNOMED
40319290,158242001,"[D]Edema, generalized",SNOMED
40319293,158245004,"[D]Edema, localized",SNOMED
40319294,158246003,[D]Peripheral edema,SNOMED
40319295,158247007,[D]Edema NOS,SNOMED
40322774,155055009,Cerebral edema,SNOMED
40325682,161979002,Edema (& [symptom] or [swelling symptom]),SNOMED
40325688,161984008,Swelling round eyes: [periorbital edema],SNOMED
40325689,161985009,"Edema, generalized",SNOMED
40325690,161986005,Pitting edema,SNOMED
40325691,161987001,Sacral edema,SNOMED
40328701,162779008,O/E - edema (& [swelling]),SNOMED
40328711,162788004,O/E - genital edema (& [scrotal]),SNOMED
40345690,266334008,(Elephantiasis) or (lymphedema [& NOS]),SNOMED
40345772,266408001,Lung: [pulmonary edema NOS] or [congestion],SNOMED
40351989,269433002,(Angioneurotic edema) or (urticaria),SNOMED
40354862,274726002,Localized edema,SNOMED
40386976,193897006,Chemosis of conjunctiva &/or conjunctival edema NOS,SNOMED
40387437,194017000,(Exophthalmos due to orbital edema or congestion) or (orbital congestion),SNOMED
40392299,195113008,(Left ventricular: [failure] or [impaired function]) or (cardiac asthma) or (acute pulmonary edema),SNOMED
40393733,195486001,(Noninfective lymphatic disorders) or (lymphedema),SNOMED
40393735,195488000,(Non filarial elephantiasis NOS) or (other lymphedema),SNOMED
40393736,195489008,Congenital lymphedema,SNOMED
40393737,195490004,Adolescent lymphedema,SNOMED
40394057,195491000,Adult lymphedema,SNOMED
40395452,195860003,Reinke's edema,SNOMED
40400126,206894005,[D]Edema NOS,SNOMED
40400481,205301005,Congenital constriction ring with lymphedema,SNOMED
40401487,205542007,Hereditary edema of legs,SNOMED
40401488,205543002,Hereditary trophedema,SNOMED
40430353,234098006,Adolescent lymphedema,SNOMED
40436436,233704001,Acute cardiac pulmonary edema,SNOMED
40440733,241961007,ACE inhibitor-aggravated angio-edema-urticaria,SNOMED
40443001,238808005,Lymphedematous hyperkeratosis,SNOMED
40480099,443110007,Edema of upper arm,SNOMED
40480101,443111006,Edema of calf,SNOMED
40480105,443115002,Edema of fetal chest wall,SNOMED
40480159,443164005,Edema of chest wall,SNOMED
40480163,443168008,Edema of fetal scalp,SNOMED
40480516,441796004,Orbital edema,SNOMED
40481037,443339000,Edema of palm of hand,SNOMED
40481124,444848005,Edema of back,SNOMED
40481573,444956007,Edema of all toes,SNOMED
40481932,443514008,Edema of shoulder,SNOMED
40481968,445011005,Edema of sole of foot,SNOMED
40482015,445054000,Soft nonpitting edema,SNOMED
40482052,445088006,Edema of face,SNOMED
40482408,445124008,Edema of dorsum of foot,SNOMED
