"concept_id","concept_name","concept_code","vocabulary_id"
4234474,"Closed reduction of fracture of proximal humerus","439424008","SNOMED"
4338818,"Closed reduction of fracture of radius","87971000","SNOMED"
40310986,"Closed reduction of fracture of radius and or ulna","150614005","SNOMED"
4079114,"Closed reduction of fracture of radius and/or ulna","179172006","SNOMED"
4141118,"Closed reduction of fracture of radius and ulna","33630008","SNOMED"
4276183,"Closed reduction of fracture of radius AND ulna with internal fixation","64614001","SNOMED"
42539511,"Closed reduction of fracture of right femur and internal fixation using dynamic hip screw plate","735088000","SNOMED"
44783130,"Closed reduction of fracture of scapula with internal fixation","699177001","SNOMED"
4209212,"Closed reduction of fracture of shaft of femur","440440003","SNOMED"
4260252,"Closed reduction of fracture of shaft of humerus","440315009","SNOMED"
4235815,"Closed reduction of fracture of shaft of radius","439757009","SNOMED"
4209073,"Closed reduction of fracture of shaft of radius with closed reduction of dislocation of distal radioulnar joint","439994007","SNOMED"
36675213,"Closed reduction of fracture of short bone and fixation using screw","771562008","SNOMED"
506585,"Closed reduction of fracture of short bone and fixation using screw","1051951000000104","SNOMED"
4076442,"Closed reduction of fracture of shoulder","179167002","SNOMED"
40310981,"Closed reduction of fracture of shoulder","150610001","SNOMED"
4075918,"Closed reduction of fracture of small bone and fixation using screw","179094000","SNOMED"
4044044,"Closed reduction of fracture of spinous process of vertebra","129241004","SNOMED"
4337837,"Closed reduction of fracture of sternum","87265000","SNOMED"
44783126,"Closed reduction of fracture of talus with internal fixation","699173002","SNOMED"
4279915,"Closed reduction of fracture of tarsal or metatarsal","6585004","SNOMED"
4322315,"Closed reduction of fracture of tarsals and metatarsals","70315004","SNOMED"
4167090,"Closed reduction of fracture of tarsals and metatarsals with internal fixation","274132004","SNOMED"
40310984,"Closed reduction of fracture of thumb","150612009","SNOMED"
4079112,"Closed reduction of fracture of thumb","179169004","SNOMED"
4067547,"Closed reduction of fracture of tibia","20278008","SNOMED"
4072222,"Closed reduction of fracture of tibia and fibula","21929000","SNOMED"
4195117,"Closed reduction of fracture of tibia and fibula with internal fixation","79670000","SNOMED"
40310994,"Closed reduction of fracture of tibia and or fibula","150621005","SNOMED"
4075928,"Closed reduction of fracture of tibia and/or fibula","179161001","SNOMED"
40262990,"Closed reduction of fracture of toe","179164009","SNOMED"
40310997,"Closed reduction of fracture of toe","150624002","SNOMED"
4044380,"Closed reduction of fracture of transverse process of vertebra","129242006","SNOMED"
4299774,"Closed reduction of fracture of ulna","77882001","SNOMED"
4146119,"Closed reduction of fracture of upper limb","267765006","SNOMED"
40310978,"Closed reduction of fracture of upper limb","150607008","SNOMED"
4044043,"Closed reduction of fracture of vertebra","129239000","SNOMED"
4043695,"Closed reduction of fracture of vertebral body","129240003","SNOMED"
4076443,"Closed reduction of fracture of wrist","179173001","SNOMED"
40310987,"Closed reduction of fracture of wrist","150615006","SNOMED"
4202827,"Closed reduction of fracture of zygoma AND/OR zygomatic arch","52750004","SNOMED"
4188615,"Closed reduction of fracture with internal fixation","47264000","SNOMED"
2005420,"Closed reduction of fracture with internal fixation","79.1","ICD9Proc"
2005434,"Closed reduction of fracture with internal fixation, carpals and metacarpals","79.13","ICD9Proc"
2005436,"Closed reduction of fracture with internal fixation, femur","79.15","ICD9Proc"
2005432,"Closed reduction of fracture with internal fixation, humerus","79.11","ICD9Proc"
2005440,"Closed reduction of fracture with internal fixation, other specified bone","79.19","ICD9Proc"
2005439,"Closed reduction of fracture with internal fixation, phalanges of foot","79.18","ICD9Proc"
2005435,"Closed reduction of fracture with internal fixation, phalanges of hand","79.14","ICD9Proc"
2005433,"Closed reduction of fracture with internal fixation, radius and ulna","79.12","ICD9Proc"
2005438,"Closed reduction of fracture with internal fixation, tarsals and metatarsals","79.17","ICD9Proc"
2005437,"Closed reduction of fracture with internal fixation, tibia and fibula","79.16","ICD9Proc"
2005421,"Closed reduction of fracture with internal fixation, unspecified site","79.10","ICD9Proc"
2005399,"Closed reduction of fracture without internal fixation","79.0","ICD9Proc"
4297166,"Closed reduction of fracture without internal fixation","76524001","SNOMED"
2005413,"Closed reduction of fracture without internal fixation, carpals and metacarpals","79.03","ICD9Proc"
2005415,"Closed reduction of fracture without internal fixation, femur","79.05","ICD9Proc"
2005401,"Closed reduction of fracture without internal fixation, humerus","79.01","ICD9Proc"
2005419,"Closed reduction of fracture without internal fixation, other specified bone","79.09","ICD9Proc"
2005418,"Closed reduction of fracture without internal fixation, phalanges of foot","79.08","ICD9Proc"
2005414,"Closed reduction of fracture without internal fixation, phalanges of hand","79.04","ICD9Proc"
2005412,"Closed reduction of fracture without internal fixation, radius and ulna","79.02","ICD9Proc"
2005417,"Closed reduction of fracture without internal fixation, tarsals and metatarsals","79.07","ICD9Proc"
2005416,"Closed reduction of fracture without internal fixation, tibia and fibula","79.06","ICD9Proc"
2005400,"Closed reduction of fracture without internal fixation, unspecified site","79.00","ICD9Proc"
4079098,"Closed reduction of fragment of bone and fixation using screw","179095004","SNOMED"
4206703,"Closed reduction of intertrochanteric fracture of femur","440302000","SNOMED"
4346399,"Closed reduction of intracapsular fracture of neck of femur and fixation using Smith-Petersen nail","239290005","SNOMED"
40262951,"Closed reduction of intracapsular fracture of neck of femur and internal fixation using a dynamic hip screw","179129000","SNOMED"
4209104,"Closed reduction of intracapsular fracture of neck of femur and internal fixation using a dynamic hip screw","313330006","SNOMED"
2004924,"Closed reduction of malar and zygomatic fracture","76.71","ICD9Proc"
4077908,"Closed reduction of malar and zygomatic fracture","18865003","SNOMED"
4060362,"Closed reduction of malar fracture","16976007","SNOMED"
2004928,"Closed reduction of mandibular fracture","76.75","ICD9Proc"
4086986,"Closed reduction of mandibular fracture","24832002","SNOMED"
44783112,"Closed reduction of mandibular fracture with internal fixation","699158003","SNOMED"
2004926,"Closed reduction of maxillary fracture","76.73","ICD9Proc"
40610637,"Closed reduction of maxillary fracture","63431009","SNOMED"
2001049,"Closed reduction of nasal fracture","21.71","ICD9Proc"
4097890,"Closed reduction of nasal fracture","25060006","SNOMED"
4209207,"Closed reduction of peritrochanteric fracture of femur","440376001","SNOMED"
40259324,"Closed reduction of rib fracture requiring external fixation","175749006","SNOMED"
4074154,"Closed reduction of rib fracture with external fixation","176635002","SNOMED"
40623862,"Closed reduction of rib fracture with external fixation","66479005","SNOMED"
40514345,"Closed reduction of spinal fracture","311487007","SNOMED"
4258133,"Closed reduction of supracondylar fracture of humerus","440412008","SNOMED"
4258841,"Closed reduction of transcondylar fracture of humerus","440709006","SNOMED"
40372187,"Closed reduction of vertebral process fracture","2906009","SNOMED"
40308281,"Closed reduction - zygomatic fracture","150025000","SNOMED"
4121414,"Closed reduction - zygomatic fracture","287963002","SNOMED"
45889121,"Closed treatment of acetabulum (hip socket) fracture(s)","1004943","CPT4"
2104897,"Closed treatment of acetabulum (hip socket) fracture(s); with manipulation, with or without skeletal traction","27222","CPT4"
2104896,"Closed treatment of acetabulum (hip socket) fracture(s); without manipulation","27220","CPT4"
45890555,"Closed treatment of articular fracture, involving metacarpophalangeal or interphalangeal joint","1004808","CPT4"
2104678,"Closed treatment of articular fracture, involving metacarpophalangeal or interphalangeal joint; with manipulation, each","26742","CPT4"
2104677,"Closed treatment of articular fracture, involving metacarpophalangeal or interphalangeal joint; without manipulation, each","26740","CPT4"
45890088,"Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli)","1005265","CPT4"
2105404,"Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli); with manipulation","27810","CPT4"
2105403,"Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli); without manipulation","27808","CPT4"
45889888,"Closed treatment of calcaneal fracture","1005454","CPT4"
2105688,"Closed treatment of calcaneal fracture; with manipulation","28405","CPT4"
2105687,"Closed treatment of calcaneal fracture; without manipulation","28400","CPT4"
45889880,"Closed treatment of carpal bone fracture (excluding carpal scaphoid [navicular])","1004577","CPT4"
2104300,"Closed treatment of carpal bone fracture (excluding carpal scaphoid [navicular]); with manipulation, each bone","25635","CPT4"
2104299,"Closed treatment of carpal bone fracture (excluding carpal scaphoid [navicular]); without manipulation, each bone","25630","CPT4"
45890551,"Closed treatment of carpal scaphoid (navicular) fracture","1004573","CPT4"
2104297,"Closed treatment of carpal scaphoid (navicular) fracture; with manipulation","25624","CPT4"
2104296,"Closed treatment of carpal scaphoid (navicular) fracture; without manipulation","25622","CPT4"
2104641,"Closed treatment of carpometacarpal fracture dislocation, thumb (Bennett fracture), with manipulation","26645","CPT4"
45888613,"Closed treatment of clavicular fracture","1004233","CPT4"
2103732,"Closed treatment of clavicular fracture; with manipulation","23505","CPT4"
2103721,"Closed treatment of clavicular fracture; without manipulation","23500","CPT4"
2104880,"Closed treatment of coccygeal fracture","27200","CPT4"
45889377,"Closed treatment of distal fibular fracture (lateral malleolus)","1005261","CPT4"
2105391,"Closed treatment of distal fibular fracture (lateral malleolus); with manipulation","27788","CPT4"
2105390,"Closed treatment of distal fibular fracture (lateral malleolus); without manipulation","27786","CPT4"
45887847,"Closed treatment of distal phalangeal fracture, finger or thumb","1004812","CPT4"
2104681,"Closed treatment of distal phalangeal fracture, finger or thumb; with manipulation, each","26755","CPT4"
2104680,"Closed treatment of distal phalangeal fracture, finger or thumb; without manipulation, each","26750","CPT4"
45889879,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed","1004568","CPT4"
2104279,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed; with manipulation","25605","CPT4"
2104278,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed; without manipulation","25600","CPT4"
2105164,"Closed treatment of femoral fracture, distal end, medial or lateral condyle, with manipulation","27510","CPT4"
2105162,"Closed treatment of femoral fracture, distal end, medial or lateral condyle, without manipulation","27508","CPT4"
45890106,"Closed treatment of femoral fracture, proximal end, head","1018543","CPT4"
2104942,"Closed treatment of femoral fracture, proximal end, head; with manipulation","27268","CPT4"
2104941,"Closed treatment of femoral fracture, proximal end, head; without manipulation","27267","CPT4"
45887557,"Closed treatment of femoral fracture, proximal end, neck","1004949","CPT4"
2104912,"Closed treatment of femoral fracture, proximal end, neck; with manipulation, with or without skeletal traction","27232","CPT4"
2104901,"Closed treatment of femoral fracture, proximal end, neck; without manipulation","27230","CPT4"
2105148,"Closed treatment of femoral shaft fracture, with manipulation, with or without skin or skeletal traction","27502","CPT4"
2105146,"Closed treatment of femoral shaft fracture, without manipulation","27500","CPT4"
45890563,"Closed treatment of fracture great toe, phalanx or phalanges","1005475","CPT4"
2105736,"Closed treatment of fracture great toe, phalanx or phalanges; with manipulation","28495","CPT4"
2105735,"Closed treatment of fracture great toe, phalanx or phalanges; without manipulation","28490","CPT4"
45890543,"Closed treatment of fracture of orbit, except blowout","1003954","CPT4"
2103281,"Closed treatment of fracture of orbit, except blowout; with manipulation","21401","CPT4"
2103280,"Closed treatment of fracture of orbit, except blowout; without manipulation","21400","CPT4"
45888321,"Closed treatment of fracture of weight bearing articular portion of distal tibia (eg, pilon or tibial plafond), with or without anesthesia","1005275","CPT4"
2105410,"Closed treatment of fracture of weight bearing articular portion of distal tibia (eg, pilon or tibial plafond), with or without anesthesia; without manipulation","27824","CPT4"
2105411,"Closed treatment of fracture of weight bearing articular portion of distal tibia (eg, pilon or tibial plafond), with or without anesthesia; with skeletal traction and/or requiring manipulation","27825","CPT4"
45890564,"Closed treatment of fracture, phalanx or phalanges, other than great toe","1005480","CPT4"
2105740,"Closed treatment of fracture, phalanx or phalanges, other than great toe; with manipulation, each","28515","CPT4"
2105739,"Closed treatment of fracture, phalanx or phalanges, other than great toe; without manipulation, each","28510","CPT4"
45890450,"Closed treatment of greater humeral tuberosity fracture","1004256","CPT4"
2103760,"Closed treatment of greater humeral tuberosity fracture; with manipulation","23625","CPT4"
2103759,"Closed treatment of greater humeral tuberosity fracture; without manipulation","23620","CPT4"
2104919,"Closed treatment of greater trochanteric fracture, without manipulation","27246","CPT4"
45889316,"Closed treatment of humeral condylar fracture, medial or lateral","1004382","CPT4"
2103996,"Closed treatment of humeral condylar fracture, medial or lateral; with manipulation","24577","CPT4"
2103995,"Closed treatment of humeral condylar fracture, medial or lateral; without manipulation","24576","CPT4"
45887547,"Closed treatment of humeral epicondylar fracture, medial or lateral","1004377","CPT4"
2103992,"Closed treatment of humeral epicondylar fracture, medial or lateral; with manipulation","24565","CPT4"
2103981,"Closed treatment of humeral epicondylar fracture, medial or lateral; without manipulation","24560","CPT4"
45890049,"Closed treatment of humeral shaft fracture","1004365","CPT4"
2103973,"Closed treatment of humeral shaft fracture; with manipulation, with or without skeletal traction","24505","CPT4"
2103972,"Closed treatment of humeral shaft fracture; without manipulation","24500","CPT4"
42735484,"Closed treatment of hyoid fracture; with manipulation (Deprecated)","21494","CPT4"
42735483,"Closed treatment of hyoid fracture; without manipulation (Deprecated)","21493","CPT4"
2105187,"Closed treatment of intercondylar spine(s) and/or tuberosity fracture(s) of knee, with or without manipulation","27538","CPT4"
45887558,"Closed treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture","1004954","CPT4"
2104916,"Closed treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with manipulation, with or without skin or skeletal traction","27240","CPT4"
2104915,"Closed treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; without manipulation","27238","CPT4"
45889270,"Closed treatment of mandibular fracture","1003972","CPT4"
2103318,"Closed treatment of mandibular fracture with interdental fixation","21453","CPT4"
2103316,"Closed treatment of mandibular fracture; with manipulation","21451","CPT4"
2103315,"Closed treatment of mandibular fracture; without manipulation","21450","CPT4"
2103313,"Closed treatment of mandibular or maxillary alveolar ridge fracture (separate procedure)","21440","CPT4"
45889272,"Closed treatment of medial malleolus fracture","1005253","CPT4"
2105382,"Closed treatment of medial malleolus fracture; with manipulation, with or without skin or skeletal traction","27762","CPT4"
2105371,"Closed treatment of medial malleolus fracture; without manipulation","27760","CPT4"
45890554,"Closed treatment of metacarpal fracture, single","1004781","CPT4"
2104636,"Closed treatment of metacarpal fracture, single; with manipulation, each bone","26605","CPT4"
2104635,"Closed treatment of metacarpal fracture, single; without manipulation, each bone","26600","CPT4"
2104637,"Closed treatment of metacarpal fracture, with manipulation, with external fixation, each bone","26607","CPT4"
45889205,"Closed treatment of metatarsal fracture","1005470","CPT4"
2105732,"Closed treatment of metatarsal fracture; with manipulation, each","28475","CPT4"
2105721,"Closed treatment of metatarsal fracture; without manipulation, each","28470","CPT4"
2104014,"Closed treatment of Monteggia type of fracture dislocation at elbow (fracture proximal end of ulna with dislocation of radial head), with manipulation","24620","CPT4"
45890047,"Closed treatment of nasal bone fracture with manipulation","1003921","CPT4"
2103234,"Closed treatment of nasal bone fracture with manipulation; without stabilization","21315","CPT4"
